order_id,buyer_id,order_date,total_amount,payment_method,order_status
22268,3798,2022-04-05 11:00:00,3074.65,COD,Pending
22269,3731,2022-04-05 12:00:00,6350.28,UPI,Cancelled
22270,3380,2022-04-05 13:00:00,5888.22,UPI,Pending
22271,3806,2022-04-05 14:00:00,11128.2,Credit Card,Shipped
22272,4272,2022-04-05 15:00:00,11658.39,Net Banking,Shipped
22273,449,2022-04-05 16:00:00,9184.02,Credit Card,Pending
22274,2612,2022-04-05 17:00:00,535.77,Net Banking,Shipped
22275,726,2022-04-05 18:00:00,13979.13,Net Banking,Shipped
22276,3918,2022-04-05 19:00:00,10356.25,COD,Shipped
22277,2897,2022-04-05 20:00:00,706.09,Net Banking,Delivered
22278,3184,2022-04-05 21:00:00,12318.73,UPI,Shipped
22279,2844,2022-04-05 22:00:00,3163.94,Net Banking,Cancelled
22280,735,2022-04-05 23:00:00,8772.47,Credit Card,Shipped
22281,2827,2022-04-06 00:00:00,7106.19,UPI,Cancelled
22282,1473,2022-04-06 01:00:00,6413.61,COD,Pending
22283,3862,2022-04-06 02:00:00,13367.76,Net Banking,Shipped
22284,4437,2022-04-06 03:00:00,6672.95,UPI,Shipped
22285,2848,2022-04-06 04:00:00,1315.09,Net Banking,Shipped
22286,3962,2022-04-06 05:00:00,14210.25,Credit Card,Pending
22287,4285,2022-04-06 06:00:00,13823.92,Net Banking,Delivered
22288,4767,2022-04-06 07:00:00,10329.6,COD,Pending
22289,4453,2022-04-06 08:00:00,7124.81,COD,Delivered
22290,542,2022-04-06 09:00:00,1574.32,UPI,Shipped
22291,4196,2022-04-06 10:00:00,11903.07,UPI,Shipped
22292,4036,2022-04-06 11:00:00,1317.07,Credit Card,Shipped
22293,1116,2022-04-06 12:00:00,1215.29,Net Banking,Delivered
22294,3903,2022-04-06 13:00:00,8153.28,COD,Pending
22295,3882,2022-04-06 14:00:00,2569.9,COD,Delivered
22296,2150,2022-04-06 15:00:00,314.41,UPI,Pending
22297,2820,2022-04-06 16:00:00,6462.08,Net Banking,Shipped
22298,4804,2022-04-06 17:00:00,2230.82,Net Banking,Shipped
22299,274,2022-04-06 18:00:00,2575.63,COD,Shipped
22300,3112,2022-04-06 19:00:00,1338.28,UPI,Shipped
22301,115,2022-04-06 20:00:00,3235.39,COD,Delivered
22302,2790,2022-04-06 21:00:00,10789.17,UPI,Delivered
22303,776,2022-04-06 22:00:00,12172.12,UPI,Shipped
22304,3202,2022-04-06 23:00:00,6897.5,Credit Card,Shipped
22305,2286,2022-04-07 00:00:00,7697,Credit Card,Delivered
22306,2089,2022-04-07 01:00:00,683.29,Net Banking,Pending
22307,4459,2022-04-07 02:00:00,1225.88,UPI,Delivered
22308,3210,2022-04-07 03:00:00,4012,UPI,Cancelled
22309,870,2022-04-07 04:00:00,8249.7,Net Banking,Pending
22310,1080,2022-04-07 05:00:00,11145.36,Net Banking,Cancelled
22311,2809,2022-04-07 06:00:00,9154.05,COD,Delivered
22312,4974,2022-04-07 07:00:00,6003.49,UPI,Pending
22313,1141,2022-04-07 08:00:00,1951.2,UPI,Cancelled
22314,3034,2022-04-07 09:00:00,11755.44,UPI,Pending
22315,1629,2022-04-07 10:00:00,5584.03,UPI,Shipped
22316,3313,2022-04-07 11:00:00,11093.6,Credit Card,Shipped
22317,4540,2022-04-07 12:00:00,7792.09,Net Banking,Cancelled
22318,3251,2022-04-07 13:00:00,11132.2,Credit Card,Delivered
22319,4493,2022-04-07 14:00:00,13627.89,COD,Shipped
22320,2602,2022-04-07 15:00:00,13831.24,Net Banking,Shipped
22321,3287,2022-04-07 16:00:00,8119.58,Credit Card,Delivered
22322,2806,2022-04-07 17:00:00,7770.32,Credit Card,Pending
22323,88,2022-04-07 18:00:00,4132.04,Credit Card,Pending
22324,4094,2022-04-07 19:00:00,14049.84,UPI,Cancelled
22325,1424,2022-04-07 20:00:00,6977.2,COD,Shipped
22326,16,2022-04-07 21:00:00,2088.35,UPI,Delivered
22327,1724,2022-04-07 22:00:00,6604.03,Credit Card,Pending
22328,2038,2022-04-07 23:00:00,2080.39,Credit Card,Pending
22329,3318,2022-04-08 00:00:00,7637.47,Credit Card,Pending
22330,4908,2022-04-08 01:00:00,8506.88,COD,Delivered
22331,4512,2022-04-08 02:00:00,5198.79,Credit Card,Shipped
22332,2832,2022-04-08 03:00:00,1260.43,Credit Card,Pending
22333,2171,2022-04-08 04:00:00,14163.85,COD,Cancelled
22334,150,2022-04-08 05:00:00,11645.63,COD,Pending
22335,4023,2022-04-08 06:00:00,12615.44,COD,Cancelled
22336,3921,2022-04-08 07:00:00,5629.65,Net Banking,Delivered
22337,2032,2022-04-08 08:00:00,11460.3,UPI,Pending
22338,3816,2022-04-08 09:00:00,7383.52,Net Banking,Shipped
22339,2723,2022-04-08 10:00:00,3176.04,COD,Delivered
22340,734,2022-04-08 11:00:00,2041.47,Credit Card,Pending
22341,3305,2022-04-08 12:00:00,5306.75,Credit Card,Cancelled
22342,468,2022-04-08 13:00:00,2235.77,COD,Delivered
22343,2754,2022-04-08 14:00:00,14974.38,Credit Card,Cancelled
22344,2865,2022-04-08 15:00:00,928,COD,Pending
22345,1724,2022-04-08 16:00:00,6728.93,UPI,Cancelled
22346,3152,2022-04-08 17:00:00,6890.98,UPI,Pending
22347,4618,2022-04-08 18:00:00,4649.35,COD,Shipped
22348,1084,2022-04-08 19:00:00,8656,UPI,Shipped
22349,2809,2022-04-08 20:00:00,2419.66,Net Banking,Delivered
22350,4044,2022-04-08 21:00:00,11801.9,Credit Card,Cancelled
22351,492,2022-04-08 22:00:00,5120.23,Credit Card,Cancelled
22352,4154,2022-04-08 23:00:00,8951.87,Credit Card,Cancelled
22353,4412,2022-04-09 00:00:00,10791.46,UPI,Cancelled
22354,3833,2022-04-09 01:00:00,13357.82,Net Banking,Pending
22355,4037,2022-04-09 02:00:00,12569.65,Credit Card,Pending
22356,1569,2022-04-09 03:00:00,9202.97,COD,Delivered
22357,1685,2022-04-09 04:00:00,5948.22,Credit Card,Delivered
22358,4620,2022-04-09 05:00:00,7647.43,Credit Card,Pending
22359,601,2022-04-09 06:00:00,11577.27,Credit Card,Cancelled
22360,4217,2022-04-09 07:00:00,13187.67,UPI,Cancelled
22361,3887,2022-04-09 08:00:00,1735.97,COD,Shipped
22362,1994,2022-04-09 09:00:00,5895.87,Net Banking,Pending
22363,745,2022-04-09 10:00:00,11686.53,Net Banking,Shipped
22364,2939,2022-04-09 11:00:00,6588.45,Credit Card,Delivered
22365,3866,2022-04-09 12:00:00,5116.97,COD,Cancelled
22366,4249,2022-04-09 13:00:00,6287.58,UPI,Shipped
22367,1360,2022-04-09 14:00:00,9122.1,Net Banking,Shipped
22368,4495,2022-04-09 15:00:00,14997.12,UPI,Delivered
22369,4274,2022-04-09 16:00:00,7496.29,COD,Cancelled
22370,4163,2022-04-09 17:00:00,3285.72,Credit Card,Cancelled
22371,822,2022-04-09 18:00:00,2610.13,Net Banking,Cancelled
22372,3762,2022-04-09 19:00:00,826.78,COD,Cancelled
22373,5,2022-04-09 20:00:00,8470.5,UPI,Shipped
22374,3339,2022-04-09 21:00:00,8259.67,COD,Shipped
22375,2570,2022-04-09 22:00:00,3237.46,COD,Cancelled
22376,3002,2022-04-09 23:00:00,10490.88,COD,Shipped
22377,4537,2022-04-10 00:00:00,11168.38,COD,Cancelled
22378,1947,2022-04-10 01:00:00,4034.65,Credit Card,Pending
22379,4993,2022-04-10 02:00:00,5292.68,COD,Shipped
22380,584,2022-04-10 03:00:00,14858.98,UPI,Pending
22381,4899,2022-04-10 04:00:00,5739.11,COD,Cancelled
22382,1936,2022-04-10 05:00:00,11459.86,COD,Delivered
22383,1011,2022-04-10 06:00:00,6900.34,Net Banking,Shipped
22384,407,2022-04-10 07:00:00,11941.5,COD,Delivered
22385,967,2022-04-10 08:00:00,11581.54,UPI,Shipped
22386,3060,2022-04-10 09:00:00,10082.79,Credit Card,Pending
22387,4118,2022-04-10 10:00:00,12850.72,Credit Card,Cancelled
22388,4117,2022-04-10 11:00:00,14100.43,COD,Delivered
22389,128,2022-04-10 12:00:00,8783.75,Credit Card,Cancelled
22390,4727,2022-04-10 13:00:00,3714.54,COD,Delivered
22391,1876,2022-04-10 14:00:00,6099.71,UPI,Cancelled
22392,280,2022-04-10 15:00:00,11422.92,Credit Card,Cancelled
22393,3242,2022-04-10 16:00:00,9833.08,Credit Card,Cancelled
22394,401,2022-04-10 17:00:00,2831.42,COD,Delivered
22395,3150,2022-04-10 18:00:00,958.35,Credit Card,Delivered
22396,366,2022-04-10 19:00:00,10307.83,UPI,Cancelled
22397,3689,2022-04-10 20:00:00,3915.97,UPI,Shipped
22398,272,2022-04-10 21:00:00,7595.12,COD,Pending
22399,2039,2022-04-10 22:00:00,11251.85,COD,Pending
22400,886,2022-04-10 23:00:00,8527.47,Credit Card,Shipped
22401,3148,2022-04-11 00:00:00,1432.88,Credit Card,Pending
22402,980,2022-04-11 01:00:00,2946.59,Net Banking,Cancelled
22403,2913,2022-04-11 02:00:00,3446.06,Net Banking,Cancelled
22404,2217,2022-04-11 03:00:00,4016.39,COD,Shipped
22405,2056,2022-04-11 04:00:00,8567.97,UPI,Pending
22406,719,2022-04-11 05:00:00,7658.69,Credit Card,Delivered
22407,3650,2022-04-11 06:00:00,3206.77,COD,Delivered
22408,1103,2022-04-11 07:00:00,1199.81,Net Banking,Delivered
22409,1400,2022-04-11 08:00:00,2737.2,Net Banking,Pending
22410,85,2022-04-11 09:00:00,14768.84,COD,Cancelled
22411,2477,2022-04-11 10:00:00,7134.49,UPI,Shipped
22412,2214,2022-04-11 11:00:00,13036.71,Net Banking,Shipped
22413,1408,2022-04-11 12:00:00,12761.54,Credit Card,Shipped
22414,812,2022-04-11 13:00:00,7770.49,Net Banking,Pending
22415,3572,2022-04-11 14:00:00,10658.98,Credit Card,Delivered
22416,2246,2022-04-11 15:00:00,3052.73,Net Banking,Cancelled
22417,699,2022-04-11 16:00:00,10388.27,COD,Delivered
22418,2017,2022-04-11 17:00:00,4231.29,UPI,Shipped
22419,4316,2022-04-11 18:00:00,12514.52,Net Banking,Cancelled
22420,3357,2022-04-11 19:00:00,1439.12,Credit Card,Shipped
22421,2982,2022-04-11 20:00:00,11642.45,COD,Shipped
22422,1723,2022-04-11 21:00:00,1679.07,Credit Card,Shipped
22423,2778,2022-04-11 22:00:00,13241.6,UPI,Shipped
22424,461,2022-04-11 23:00:00,4702.23,UPI,Delivered
22425,4363,2022-04-12 00:00:00,9885.02,Credit Card,Delivered
22426,3625,2022-04-12 01:00:00,7415.03,COD,Cancelled
22427,4131,2022-04-12 02:00:00,5621.29,Net Banking,Shipped
22428,4615,2022-04-12 03:00:00,9752.54,UPI,Delivered
22429,4616,2022-04-12 04:00:00,14223.34,Credit Card,Pending
22430,4910,2022-04-12 05:00:00,810.79,UPI,Pending
22431,2828,2022-04-12 06:00:00,13799.02,UPI,Delivered
22432,4663,2022-04-12 07:00:00,9214.41,UPI,Cancelled
22433,334,2022-04-12 08:00:00,12148.25,UPI,Pending
22434,3889,2022-04-12 09:00:00,5881.35,Credit Card,Shipped
22435,114,2022-04-12 10:00:00,7183.28,COD,Delivered
22436,4683,2022-04-12 11:00:00,13058.99,Net Banking,Shipped
22437,3374,2022-04-12 12:00:00,6339.75,UPI,Delivered
22438,1314,2022-04-12 13:00:00,8112.96,COD,Pending
22439,4852,2022-04-12 14:00:00,498.88,Net Banking,Cancelled
22440,993,2022-04-12 15:00:00,2547.25,UPI,Pending
22441,2270,2022-04-12 16:00:00,9696.96,Net Banking,Shipped
22442,446,2022-04-12 17:00:00,10811.26,Net Banking,Shipped
22443,664,2022-04-12 18:00:00,8822.49,Credit Card,Pending
22444,4657,2022-04-12 19:00:00,2320.99,Net Banking,Shipped
22445,1790,2022-04-12 20:00:00,6792,Net Banking,Shipped
22446,4654,2022-04-12 21:00:00,5455.4,Net Banking,Delivered
22447,1014,2022-04-12 22:00:00,7535.79,UPI,Pending
22448,4580,2022-04-12 23:00:00,13080.87,Credit Card,Pending
22449,2007,2022-04-13 00:00:00,11682.75,Net Banking,Delivered
22450,2336,2022-04-13 01:00:00,1443.04,COD,Cancelled
22451,4636,2022-04-13 02:00:00,13376.58,COD,Delivered
22452,2322,2022-04-13 03:00:00,7182.15,COD,Shipped
22453,1025,2022-04-13 04:00:00,11209.16,Credit Card,Shipped
22454,4981,2022-04-13 05:00:00,2272.58,Credit Card,Shipped
22455,4539,2022-04-13 06:00:00,10126.65,Credit Card,Pending
22456,3391,2022-04-13 07:00:00,3697.63,Net Banking,Shipped
22457,393,2022-04-13 08:00:00,6688.04,Credit Card,Shipped
22458,817,2022-04-13 09:00:00,449.57,COD,Pending
22459,1900,2022-04-13 10:00:00,2443.84,COD,Shipped
22460,1095,2022-04-13 11:00:00,1562.79,Net Banking,Pending
22461,2110,2022-04-13 12:00:00,3748.21,Credit Card,Pending
22462,4126,2022-04-13 13:00:00,1680.27,COD,Pending
22463,4898,2022-04-13 14:00:00,10440.27,COD,Shipped
22464,1589,2022-04-13 15:00:00,629.79,COD,Delivered
22465,2339,2022-04-13 16:00:00,9342.56,COD,Delivered
22466,2731,2022-04-13 17:00:00,2282.48,COD,Cancelled
22467,4883,2022-04-13 18:00:00,14188.39,Credit Card,Shipped
22468,1880,2022-04-13 19:00:00,14009.79,Credit Card,Pending
22469,952,2022-04-13 20:00:00,3537.45,UPI,Pending
22470,2238,2022-04-13 21:00:00,9293.44,Net Banking,Delivered
22471,4458,2022-04-13 22:00:00,614.48,Credit Card,Cancelled
22472,2726,2022-04-13 23:00:00,13990.47,Credit Card,Shipped
22473,1536,2022-04-14 00:00:00,7940.21,COD,Pending
22474,2963,2022-04-14 01:00:00,839.7,UPI,Pending
22475,3630,2022-04-14 02:00:00,5269,Credit Card,Delivered
22476,844,2022-04-14 03:00:00,1337.37,Credit Card,Delivered
22477,2895,2022-04-14 04:00:00,6015.58,Credit Card,Pending
22478,239,2022-04-14 05:00:00,10114.91,Credit Card,Pending
22479,4321,2022-04-14 06:00:00,7154.37,UPI,Shipped
22480,1471,2022-04-14 07:00:00,5879.09,Credit Card,Pending
22481,216,2022-04-14 08:00:00,1963.52,COD,Pending
22482,4088,2022-04-14 09:00:00,3825.1,COD,Pending
22483,2156,2022-04-14 10:00:00,1682.12,COD,Delivered
22484,1424,2022-04-14 11:00:00,12150.98,UPI,Shipped
22485,265,2022-04-14 12:00:00,2201.55,COD,Pending
22486,2259,2022-04-14 13:00:00,9011.53,Credit Card,Delivered
22487,3411,2022-04-14 14:00:00,5272.56,COD,Cancelled
22488,4161,2022-04-14 15:00:00,3544.48,Credit Card,Pending
22489,1992,2022-04-14 16:00:00,9664.13,UPI,Delivered
22490,2671,2022-04-14 17:00:00,6963.63,UPI,Delivered
22491,4639,2022-04-14 18:00:00,6122.15,Net Banking,Cancelled
22492,4526,2022-04-14 19:00:00,8974.21,COD,Pending
22493,3705,2022-04-14 20:00:00,7470.76,Credit Card,Delivered
22494,2499,2022-04-14 21:00:00,4691.57,UPI,Pending
22495,2567,2022-04-14 22:00:00,8474.11,Net Banking,Pending
22496,4576,2022-04-14 23:00:00,10108.58,Net Banking,Cancelled
22497,376,2022-04-15 00:00:00,595.06,Net Banking,Pending
22498,4170,2022-04-15 01:00:00,7094.9,Net Banking,Pending
22499,3196,2022-04-15 02:00:00,1053.71,Credit Card,Delivered
22500,4391,2022-04-15 03:00:00,2958.8,Credit Card,Shipped
22501,4472,2022-04-15 04:00:00,8495.53,COD,Shipped
22502,2945,2022-04-15 05:00:00,13019.6,Credit Card,Shipped
22503,4137,2022-04-15 06:00:00,13265.52,Credit Card,Cancelled
22504,512,2022-04-15 07:00:00,1235.17,COD,Pending
22505,967,2022-04-15 08:00:00,6402.76,UPI,Delivered
22506,2598,2022-04-15 09:00:00,8828.5,Credit Card,Pending
22507,4869,2022-04-15 10:00:00,2376.63,UPI,Delivered
22508,859,2022-04-15 11:00:00,11528.4,Credit Card,Cancelled
22509,2731,2022-04-15 12:00:00,11214.68,Net Banking,Shipped
22510,3673,2022-04-15 13:00:00,13569.45,UPI,Shipped
22511,2457,2022-04-15 14:00:00,325.59,Net Banking,Pending
22512,3657,2022-04-15 15:00:00,3406.93,Net Banking,Pending
22513,3033,2022-04-15 16:00:00,12442.36,Net Banking,Pending
22514,1170,2022-04-15 17:00:00,10124.58,Credit Card,Pending
22515,2131,2022-04-15 18:00:00,13436.97,COD,Cancelled
22516,4132,2022-04-15 19:00:00,1046.26,COD,Delivered
22517,4374,2022-04-15 20:00:00,9035.07,COD,Delivered
22518,2697,2022-04-15 21:00:00,8621.89,Credit Card,Shipped
22519,4384,2022-04-15 22:00:00,727.98,COD,Shipped
22520,4241,2022-04-15 23:00:00,7800.13,Credit Card,Delivered
22521,887,2022-04-16 00:00:00,9220.9,COD,Delivered
22522,3408,2022-04-16 01:00:00,3031.14,COD,Delivered
22523,1593,2022-04-16 02:00:00,4245.28,UPI,Cancelled
22524,146,2022-04-16 03:00:00,9677.14,COD,Delivered
22525,1145,2022-04-16 04:00:00,7130.85,Net Banking,Delivered
22526,3752,2022-04-16 05:00:00,12898.6,Net Banking,Shipped
22527,4799,2022-04-16 06:00:00,5267.25,COD,Cancelled
22528,115,2022-04-16 07:00:00,4146.56,Credit Card,Shipped
22529,3929,2022-04-16 08:00:00,14776.02,Credit Card,Pending
22530,2944,2022-04-16 09:00:00,13684.81,UPI,Pending
22531,3596,2022-04-16 10:00:00,629.09,Credit Card,Shipped
22532,2144,2022-04-16 11:00:00,11606.78,UPI,Delivered
22533,3404,2022-04-16 12:00:00,1832.95,UPI,Delivered
22534,4973,2022-04-16 13:00:00,606.78,UPI,Shipped
22535,2268,2022-04-16 14:00:00,4250.69,Credit Card,Delivered
22536,3501,2022-04-16 15:00:00,4186.32,COD,Shipped
22537,2014,2022-04-16 16:00:00,12325.92,UPI,Delivered
22538,4691,2022-04-16 17:00:00,10717.88,Net Banking,Cancelled
22539,1180,2022-04-16 18:00:00,14727.82,COD,Pending
22540,2026,2022-04-16 19:00:00,10730.39,Net Banking,Cancelled
22541,3900,2022-04-16 20:00:00,6390.18,Net Banking,Pending
22542,733,2022-04-16 21:00:00,10544.13,COD,Shipped
22543,3963,2022-04-16 22:00:00,14991.99,UPI,Cancelled
22544,1826,2022-04-16 23:00:00,10710.1,COD,Shipped
22545,12,2022-04-17 00:00:00,11472.88,Credit Card,Pending
22546,2704,2022-04-17 01:00:00,14087.8,Credit Card,Shipped
22547,422,2022-04-17 02:00:00,1882.04,UPI,Shipped
22548,4204,2022-04-17 03:00:00,10630.81,Credit Card,Pending
22549,903,2022-04-17 04:00:00,12791.93,Credit Card,Shipped
22550,3146,2022-04-17 05:00:00,14324.8,UPI,Cancelled
22551,1640,2022-04-17 06:00:00,3322.35,Credit Card,Shipped
22552,797,2022-04-17 07:00:00,7658.15,UPI,Pending
22553,4961,2022-04-17 08:00:00,10272.21,COD,Shipped
22554,3394,2022-04-17 09:00:00,3862.52,COD,Pending
22555,3298,2022-04-17 10:00:00,9087,UPI,Cancelled
22556,75,2022-04-17 11:00:00,4012.17,UPI,Delivered
22557,1676,2022-04-17 12:00:00,5135.16,Net Banking,Cancelled
22558,4945,2022-04-17 13:00:00,6734.48,Net Banking,Delivered
22559,4686,2022-04-17 14:00:00,8032.01,COD,Pending
22560,3434,2022-04-17 15:00:00,6850.61,UPI,Pending
22561,2025,2022-04-17 16:00:00,7499.29,Credit Card,Cancelled
22562,752,2022-04-17 17:00:00,4619.11,COD,Shipped
22563,365,2022-04-17 18:00:00,2552.68,Net Banking,Delivered
22564,3257,2022-04-17 19:00:00,900.78,COD,Shipped
22565,4686,2022-04-17 20:00:00,3100.49,UPI,Delivered
22566,364,2022-04-17 21:00:00,8812.77,UPI,Cancelled
22567,2854,2022-04-17 22:00:00,11834.51,COD,Cancelled
22568,1637,2022-04-17 23:00:00,2704.86,Credit Card,Delivered
22569,1990,2022-04-18 00:00:00,1806.62,Net Banking,Shipped
22570,2284,2022-04-18 01:00:00,11289.5,Credit Card,Delivered
22571,2971,2022-04-18 02:00:00,4716.34,Net Banking,Cancelled
22572,198,2022-04-18 03:00:00,14282.19,Net Banking,Shipped
22573,2954,2022-04-18 04:00:00,10771.91,UPI,Cancelled
22574,3863,2022-04-18 05:00:00,5035.99,COD,Cancelled
22575,1343,2022-04-18 06:00:00,4485.23,UPI,Delivered
22576,2150,2022-04-18 07:00:00,7950.74,Credit Card,Delivered
22577,3045,2022-04-18 08:00:00,1371.34,Net Banking,Pending
22578,1445,2022-04-18 09:00:00,1941.61,Credit Card,Pending
22579,2734,2022-04-18 10:00:00,2802.7,Net Banking,Cancelled
22580,81,2022-04-18 11:00:00,11665.91,COD,Cancelled
22581,792,2022-04-18 12:00:00,7805.09,UPI,Delivered
22582,4461,2022-04-18 13:00:00,356.39,UPI,Cancelled
22583,189,2022-04-18 14:00:00,10168.04,UPI,Delivered
22584,1655,2022-04-18 15:00:00,6470.61,Net Banking,Cancelled
22585,170,2022-04-18 16:00:00,7760.62,Credit Card,Shipped
22586,3026,2022-04-18 17:00:00,3368.92,Net Banking,Delivered
22587,3649,2022-04-18 18:00:00,8366.38,Credit Card,Pending
22588,3312,2022-04-18 19:00:00,14691.47,Credit Card,Pending
22589,2712,2022-04-18 20:00:00,1286.98,COD,Delivered
22590,4876,2022-04-18 21:00:00,4401.98,Net Banking,Delivered
22591,2992,2022-04-18 22:00:00,3796.36,UPI,Pending
22592,3458,2022-04-18 23:00:00,3878.53,COD,Shipped
22593,2537,2022-04-19 00:00:00,5804.85,UPI,Cancelled
22594,1460,2022-04-19 01:00:00,12308.02,Credit Card,Delivered
22595,650,2022-04-19 02:00:00,13710.31,UPI,Pending
22596,4413,2022-04-19 03:00:00,3192.78,COD,Pending
22597,1689,2022-04-19 04:00:00,8235.66,UPI,Cancelled
22598,3678,2022-04-19 05:00:00,9626.1,Net Banking,Shipped
22599,2562,2022-04-19 06:00:00,7923.05,COD,Delivered
22600,3148,2022-04-19 07:00:00,6624.33,Credit Card,Cancelled
22601,3237,2022-04-19 08:00:00,3041.24,Credit Card,Cancelled
22602,1418,2022-04-19 09:00:00,7425.65,Net Banking,Shipped
22603,2260,2022-04-19 10:00:00,6137.98,Net Banking,Pending
22604,2729,2022-04-19 11:00:00,11974.34,UPI,Cancelled
22605,2290,2022-04-19 12:00:00,11501.34,COD,Cancelled
22606,4052,2022-04-19 13:00:00,2183.18,UPI,Delivered
22607,4565,2022-04-19 14:00:00,1510.08,COD,Cancelled
22608,3477,2022-04-19 15:00:00,13640.68,COD,Delivered
22609,2208,2022-04-19 16:00:00,8125.52,Net Banking,Pending
22610,1785,2022-04-19 17:00:00,12895.45,Net Banking,Cancelled
22611,896,2022-04-19 18:00:00,1060.64,COD,Pending
22612,4476,2022-04-19 19:00:00,7992.43,UPI,Cancelled
22613,2009,2022-04-19 20:00:00,8183.51,Net Banking,Shipped
22614,1953,2022-04-19 21:00:00,12938.39,UPI,Pending
22615,980,2022-04-19 22:00:00,1644.63,UPI,Cancelled
22616,3846,2022-04-19 23:00:00,3758.59,Net Banking,Shipped
22617,3284,2022-04-20 00:00:00,6216.77,COD,Cancelled
22618,132,2022-04-20 01:00:00,13014.45,Credit Card,Delivered
22619,3078,2022-04-20 02:00:00,14095.47,Credit Card,Delivered
22620,1375,2022-04-20 03:00:00,14892.32,Credit Card,Pending
22621,3902,2022-04-20 04:00:00,14396.06,Credit Card,Cancelled
22622,4818,2022-04-20 05:00:00,287.94,Net Banking,Pending
22623,318,2022-04-20 06:00:00,906.08,Net Banking,Shipped
22624,3140,2022-04-20 07:00:00,2384.58,UPI,Shipped
22625,4867,2022-04-20 08:00:00,5363.16,UPI,Shipped
22626,2475,2022-04-20 09:00:00,12482.79,Net Banking,Delivered
22627,2661,2022-04-20 10:00:00,13411.31,Credit Card,Pending
22628,1923,2022-04-20 11:00:00,2965.15,UPI,Cancelled
22629,750,2022-04-20 12:00:00,9371.03,Net Banking,Pending
22630,3119,2022-04-20 13:00:00,13776.96,Net Banking,Delivered
22631,4577,2022-04-20 14:00:00,7063.23,COD,Shipped
22632,2530,2022-04-20 15:00:00,1732.44,UPI,Shipped
22633,3593,2022-04-20 16:00:00,6975.64,COD,Delivered
22634,770,2022-04-20 17:00:00,5761.76,UPI,Cancelled
22635,4171,2022-04-20 18:00:00,8749.34,Net Banking,Delivered
22636,1601,2022-04-20 19:00:00,6692.15,COD,Cancelled
22637,2885,2022-04-20 20:00:00,456.72,Net Banking,Cancelled
22638,2470,2022-04-20 21:00:00,14911.17,Net Banking,Pending
22639,3749,2022-04-20 22:00:00,8244.4,COD,Cancelled
22640,3953,2022-04-20 23:00:00,7209.74,Net Banking,Cancelled
22641,2661,2022-04-21 00:00:00,14328.34,COD,Delivered
22642,3408,2022-04-21 01:00:00,2506.73,UPI,Cancelled
22643,4,2022-04-21 02:00:00,3000.72,UPI,Cancelled
22644,3218,2022-04-21 03:00:00,12158.62,COD,Delivered
22645,3412,2022-04-21 04:00:00,4060.3,Credit Card,Shipped
22646,3963,2022-04-21 05:00:00,12028.56,COD,Shipped
22647,1844,2022-04-21 06:00:00,4218.7,Credit Card,Delivered
22648,3478,2022-04-21 07:00:00,691.18,Net Banking,Pending
22649,4416,2022-04-21 08:00:00,7851.82,UPI,Pending
22650,3318,2022-04-21 09:00:00,3110.96,Credit Card,Shipped
22651,4339,2022-04-21 10:00:00,11416.13,Net Banking,Shipped
22652,3778,2022-04-21 11:00:00,9689.75,Credit Card,Shipped
22653,1951,2022-04-21 12:00:00,13869.32,UPI,Shipped
22654,3639,2022-04-21 13:00:00,11788.23,Credit Card,Shipped
22655,1660,2022-04-21 14:00:00,2875.48,COD,Shipped
22656,2284,2022-04-21 15:00:00,12042.34,COD,Pending
22657,192,2022-04-21 16:00:00,9697.71,Net Banking,Cancelled
22658,3366,2022-04-21 17:00:00,10100.48,Credit Card,Cancelled
22659,840,2022-04-21 18:00:00,12517.49,Net Banking,Shipped
22660,4499,2022-04-21 19:00:00,8692.6,Credit Card,Cancelled
22661,880,2022-04-21 20:00:00,7096.85,Credit Card,Delivered
22662,3733,2022-04-21 21:00:00,9622.29,Credit Card,Pending
22663,4263,2022-04-21 22:00:00,4609.77,UPI,Cancelled
22664,1342,2022-04-21 23:00:00,2902.44,COD,Pending
22665,913,2022-04-22 00:00:00,9325.5,Net Banking,Cancelled
22666,2618,2022-04-22 01:00:00,3660.96,UPI,Shipped
22667,2304,2022-04-22 02:00:00,1382.74,COD,Shipped
22668,1971,2022-04-22 03:00:00,208.2,COD,Cancelled
22669,702,2022-04-22 04:00:00,9203.13,UPI,Delivered
22670,4133,2022-04-22 05:00:00,5559.8,COD,Delivered
22671,3057,2022-04-22 06:00:00,11334.2,COD,Shipped
22672,929,2022-04-22 07:00:00,5752.61,UPI,Cancelled
22673,1234,2022-04-22 08:00:00,7392.85,Net Banking,Shipped
22674,4759,2022-04-22 09:00:00,6224.86,Credit Card,Pending
22675,3418,2022-04-22 10:00:00,9828.51,COD,Delivered
22676,3697,2022-04-22 11:00:00,5470.86,COD,Cancelled
22677,4234,2022-04-22 12:00:00,14463.76,Net Banking,Cancelled
22678,3948,2022-04-22 13:00:00,14054.98,Credit Card,Pending
22679,4152,2022-04-22 14:00:00,12750.81,COD,Shipped
22680,1111,2022-04-22 15:00:00,13820.44,COD,Pending
22681,4704,2022-04-22 16:00:00,6847.27,Credit Card,Shipped
22682,2731,2022-04-22 17:00:00,8139.17,UPI,Cancelled
22683,4508,2022-04-22 18:00:00,11182.97,UPI,Pending
22684,2863,2022-04-22 19:00:00,10502.96,Net Banking,Cancelled
22685,516,2022-04-22 20:00:00,13382.04,Net Banking,Pending
