order_item_id,order_id,product_id,quantity,price_each,discount_applied
31487,20588,5443,2,999.07,No
31488,22047,2322,1,3056.81,No
31489,21065,4511,1,376.9,Yes
31490,21140,3740,3,3085.27,Yes
31491,20812,1706,4,2814.68,No
31492,21393,1184,2,3310.75,No
31493,23662,3311,3,4487.83,Yes
31494,23031,2976,1,4266.75,Yes
31495,23593,2904,3,4905.21,No
31496,23435,4023,4,4883.58,No
31497,23418,4184,2,3884.37,Yes
31498,20231,5825,3,4786.46,No
31499,20453,3527,1,4349.69,Yes
31500,20064,2307,3,3665.15,Yes
31501,22781,1163,1,469.38,No
31502,24730,1309,2,340.34,Yes
31503,20628,1338,2,4204.24,Yes
31504,23561,1424,3,2499.31,No
31505,21420,5191,2,4091.57,No
31506,23281,1683,4,1633.3,Yes
31507,22243,2962,3,2048.48,No
31508,24761,4209,1,3530.91,Yes
31509,23689,2115,3,4585.1,No
31510,21198,3442,1,530.03,Yes
31511,24283,2234,2,4321.24,No
31512,24370,5220,1,3985.76,No
31513,23891,5587,1,1646.14,No
31514,24700,1339,1,1840.56,No
31515,21509,5899,1,327.66,Yes
31516,21410,3895,4,177.13,No
31517,23495,1849,1,2437.33,No
31518,24266,4524,3,568.14,Yes
31519,20869,5216,4,1050.61,No
31520,23529,4700,1,4249.16,Yes
31521,23186,4544,1,2898.04,Yes
31522,24448,3999,1,3204.8,No
31523,21227,3285,4,1018.65,No
31524,23569,2619,1,4160.44,Yes
31525,23870,3353,1,4353.1,Yes
31526,23936,3185,1,2664.31,Yes
31527,24435,5477,2,4571.53,Yes
31528,24460,5489,3,4239.66,Yes
31529,21010,4512,1,3683.49,Yes
31530,21067,4045,3,3696.97,Yes
31531,20845,1853,2,616.43,No
31532,22675,2149,2,1427.1,Yes
31533,22360,2701,1,427.55,Yes
31534,21797,3495,3,142.54,No
31535,22027,3874,4,875.72,Yes
31536,22460,4301,1,4414.39,Yes
31537,24968,4005,4,1275.38,No
31538,20624,3674,2,4853.75,No
31539,21041,5160,2,3026.73,No
31540,24592,2950,3,1262.57,No
31541,22073,3173,4,2535.94,No
31542,21629,3346,4,1173.56,Yes
31543,21370,4600,1,4921.47,Yes
31544,22282,1499,3,4251.6,Yes
31545,23555,2845,3,228.57,Yes
31546,20480,2093,4,4744.1,No
31547,20414,2363,2,3633.22,Yes
31548,22589,4364,3,503.67,No
31549,20650,1517,2,3386.12,Yes
31550,23644,1023,1,3269.94,Yes
31551,24923,2404,3,1172.06,No
31552,24179,5235,3,3816.39,Yes
31553,24327,3850,1,526.62,No
31554,24801,5877,3,2498.28,No
31555,24799,2706,4,148.62,Yes
31556,23376,5043,4,4846.81,No
31557,22609,4711,1,3782.66,No
31558,22973,5373,2,878.38,Yes
31559,20365,3654,2,1774.2,Yes
31560,23608,4838,3,886.76,No
31561,20011,4164,2,3856.43,Yes
31562,23639,4095,2,388.59,Yes
31563,20605,5820,1,4217.99,Yes
31564,24945,3128,2,4716.76,No
31565,20597,1076,2,3415.48,No
31566,21504,4088,2,1143.53,No
31567,22007,2058,4,1864.44,Yes
31568,21273,2537,4,2438.48,Yes
31569,23563,3341,1,3062.66,No
31570,20409,5587,3,3376.45,Yes
31571,20516,1086,1,2815.65,Yes
31572,22913,3431,3,1821.44,Yes
31573,22525,5227,3,4465.49,No
31574,20302,4986,2,498.82,No
31575,22883,1436,2,2384.65,Yes
31576,21817,1444,1,3900.27,Yes
31577,21518,2455,1,398.28,Yes
31578,23658,2948,1,3556.14,No
31579,21510,4317,4,4116.59,Yes
31580,24592,2899,4,3338.07,Yes
31581,21065,5193,4,163.39,No
31582,23659,2429,4,982.67,No
31583,23849,1519,4,1776.35,Yes
31584,22581,1117,2,1245.08,No
31585,22734,4926,3,4817,Yes
31586,23258,5274,4,3292.81,No
31587,21683,2727,1,1555.16,Yes
31588,23553,2467,3,4655.52,No
31589,21206,3509,4,3728.91,No
31590,25000,5914,4,1494.58,Yes
31591,23346,4033,2,1956.52,Yes
31592,24853,2171,2,1077.2,Yes
31593,22798,3027,2,4858.26,No
31594,24194,2203,4,2634.75,Yes
31595,23641,1788,2,4490.68,No
31596,22293,2383,4,1797.85,No
31597,20283,2221,3,4318.12,No
31598,22802,4865,3,364.05,Yes
31599,24437,4819,4,4912.24,Yes
31600,23163,5727,1,4568.97,Yes
31601,21704,2655,4,1879.69,Yes
31602,20863,5115,3,3896.14,Yes
31603,24658,4614,3,3786.06,Yes
31604,20785,3087,4,4516.15,Yes
31605,23755,4410,4,1605.55,Yes
31606,23636,2813,4,2381.05,No
31607,22775,4871,3,4338.5,No
31608,20154,3294,1,3915.04,No
31609,24845,2118,4,2027.99,Yes
31610,23775,5378,3,4244.05,No
31611,22031,2261,4,330.07,Yes
31612,22859,5063,3,3932.03,No
31613,22928,4995,4,1113.15,Yes
31614,23073,2764,3,1501.99,No
31615,23330,5603,4,2516.75,No
31616,22060,1774,2,2303.7,No
31617,20098,1381,4,2650.79,No
31618,22706,1853,3,2769.4,Yes
31619,21803,2655,4,1724.49,Yes
31620,23595,5089,1,958.61,No
31621,21017,3755,4,3865.56,No
31622,24964,2453,4,2059.88,Yes
31623,24145,3290,4,2578.62,No
31624,23233,3963,1,3259.01,No
31625,21806,4202,1,4557.23,No
31626,20316,1412,1,3567.01,Yes
31627,21538,3459,2,322.75,Yes
31628,23790,2624,1,4208.95,No
31629,23344,1850,2,4947.84,Yes
31630,20668,1789,4,2415.18,Yes
31631,20543,3402,2,4850.99,No
31632,23587,4758,4,2781.91,Yes
31633,24146,5539,2,2352.12,Yes
31634,20945,4106,1,1723.88,No
31635,24966,3814,1,3322.02,No
31636,22362,4804,2,1226.12,No
31637,24160,5961,2,614.18,No
31638,23747,2639,1,233.46,No
31639,24214,1811,4,1532.66,No
31640,20106,4933,4,2039.28,Yes
31641,20234,2988,4,2805.18,No
31642,21230,2274,4,1534.47,No
31643,22601,5368,3,4921.89,Yes
31644,20304,5752,4,1529.55,No
31645,23158,3819,3,2260.78,Yes
31646,23760,1264,3,606.05,Yes
31647,22085,1302,1,1377.07,No
31648,23568,2121,1,336.83,Yes
31649,23819,3586,2,2841.59,Yes
31650,23758,2347,4,3780.22,No
31651,24697,3189,4,1058.98,No
31652,21124,1295,1,1902.76,No
31653,20183,2312,1,181.42,No
31654,24003,1449,1,4213.66,No
31655,23973,3852,2,3921.82,Yes
31656,23532,1411,4,409.94,No
31657,22854,1645,2,1887.85,Yes
31658,24447,1718,3,4780.9,Yes
31659,22575,3822,3,2020.93,No
31660,21365,2600,4,2678.42,Yes
31661,21357,5445,1,1840.69,Yes
31662,20773,2107,1,3021.04,No
31663,23477,4474,2,4892.97,Yes
31664,22176,2704,3,4987.76,No
31665,23613,4536,3,3896.1,Yes
31666,22705,2009,4,2081.12,No
31667,24327,5708,3,2522.72,Yes
31668,24670,5354,1,1847.98,Yes
31669,20881,2876,1,4929.32,Yes
31670,22050,2239,1,3568.03,No
31671,20297,1806,4,2299.76,Yes
31672,22374,2422,2,159.36,No
31673,21432,1352,3,2650.37,No
31674,24318,1655,4,4921.25,No
31675,24061,3172,2,2663,Yes
31676,21975,1838,4,993.89,Yes
31677,22209,2356,3,208.26,Yes
31678,22136,3556,1,1838.05,Yes
31679,21976,1704,2,4599.32,Yes
31680,23385,2990,2,4983.12,No
31681,20450,2231,4,4732.3,Yes
31682,22991,2318,4,3674.16,No
31683,20801,3039,1,2834.9,No
31684,20515,1345,4,2994.36,No
31685,24990,3995,3,2741.06,Yes
31686,21358,3628,3,3564.54,No
31687,22384,1945,3,2152.48,No
31688,21751,1720,3,3379.1,No
31689,24296,1898,1,695.9,Yes
31690,24033,2912,1,1401.91,No
31691,20970,2747,1,4196.41,No
31692,21670,4017,4,4528.37,No
31693,20662,5152,1,2741.14,No
31694,20746,4296,2,255.01,Yes
31695,20930,4458,2,4642.17,Yes
31696,24875,1206,2,3540.11,No
31697,21987,1513,4,2128.74,No
31698,24959,5773,4,3032.06,No
31699,21129,1330,1,2205.9,Yes
31700,21084,1426,3,2380.16,No
31701,24226,5422,2,4445.37,Yes
31702,21945,2923,4,889.31,Yes
31703,24761,5962,2,607.98,Yes
31704,21279,2012,1,113.37,Yes
31705,20860,5142,4,1638.6,No
31706,24633,5017,3,822.33,No
31707,24763,2158,3,1177.93,Yes
31708,21114,3524,4,155.07,Yes
31709,20051,2869,3,1213.26,No
31710,24553,2407,1,1730.29,Yes
31711,23795,3646,3,254.68,Yes
31712,24996,2507,2,3078.73,No
31713,22308,3099,2,2887.12,No
31714,23877,5022,2,575.48,Yes
31715,21290,3150,4,3015.55,No
31716,23803,4325,4,4993.4,Yes
31717,23663,4385,4,4727.9,Yes
31718,21136,4153,4,113.09,Yes
31719,20433,5591,4,3997.35,No
31720,22575,1436,1,1832.67,No
31721,20734,3357,4,411.89,Yes
31722,20743,3767,3,1550.32,No
31723,22325,1242,1,1676.51,No
31724,23724,1792,4,2663.9,No
31725,21841,5543,3,3339.31,Yes
31726,20626,1158,1,3770.37,No
31727,23541,2202,2,1304.92,Yes
31728,21001,3078,1,1676.68,Yes
31729,23801,4625,4,1611.07,Yes
31730,22874,4617,1,1877.41,No
31731,24918,3066,1,4998.32,No
31732,20310,5698,2,3911.92,Yes
31733,23993,4916,1,4877.45,Yes
31734,24203,3275,1,3496.24,No
31735,24399,5267,2,2090.73,Yes
31736,21998,2711,4,2009.75,No
31737,24621,5771,3,2494.05,Yes
31738,22041,2888,1,2142.66,No
31739,24654,2786,2,4158.8,Yes
31740,20971,2494,1,2378.51,No
31741,22463,4088,4,1548.51,Yes
31742,21153,1291,4,3896.82,No
31743,24965,2251,2,4286.66,Yes
31744,20648,5814,3,2160.1,Yes
31745,22664,1555,3,3372.26,No
31746,21775,2655,1,388.14,No
31747,22002,5305,2,2694.38,No
31748,23867,2251,3,320.41,Yes
31749,23854,2792,4,243.04,Yes
31750,21155,4696,3,3103.33,Yes
31751,20700,1556,2,1586.34,No
31752,23933,5509,4,3738.43,No
31753,24275,1699,1,4490.8,Yes
31754,21096,4122,4,783.02,Yes
31755,23371,3871,3,3650.16,Yes
31756,20932,2858,3,2621.15,No
31757,23755,2176,3,649.38,Yes
31758,21040,1247,1,3292.8,Yes
31759,20177,4092,3,3086.39,No
31760,24050,4756,2,2626.65,Yes
31761,23588,1961,1,4639.71,No
31762,24123,2248,4,2653.29,Yes
31763,23667,4265,3,4953.52,Yes
31764,23572,5394,2,2595.22,Yes
31765,20267,2029,2,667.67,Yes
31766,22717,4394,1,2405.31,Yes
31767,22921,5917,2,993.41,No
31768,20713,2557,1,3025.95,No
31769,21039,4275,1,3496.35,No
31770,24679,2575,1,2395.33,Yes
31771,20171,4734,4,578.74,No
31772,23716,1143,4,2396.34,No
31773,20056,1115,2,499.13,Yes
31774,20988,2883,4,3442.42,Yes
31775,21167,1087,1,3972.8,Yes
31776,23809,1694,1,4815.66,Yes
31777,23414,4979,4,829.13,Yes
31778,23162,1072,2,2708.86,No
31779,22688,3201,1,2880.93,Yes
31780,24054,4587,4,4620.14,No
31781,21053,2600,3,3173.66,No
31782,21405,5996,2,813,Yes
31783,21994,4732,2,2238.12,Yes
31784,23831,2485,2,3308.34,No
31785,20413,5075,3,3531.39,No
31786,21801,3388,1,4329.06,Yes
31787,22435,1786,2,984.48,Yes
31788,22738,5663,4,4762.56,No
31789,24610,5523,2,389.78,Yes
31790,21347,3101,4,4920.43,Yes
31791,21096,2429,2,4303.06,No
31792,20506,5921,4,3335.34,No
31793,22619,4674,4,3701.48,Yes
31794,23555,2275,4,456.19,Yes
31795,23132,1680,3,303.25,Yes
31796,23764,4487,3,598.65,No
31797,23436,5177,3,528.06,Yes
31798,20569,3895,1,2782.17,Yes
31799,24748,2247,4,1155.68,Yes
31800,22857,1872,1,4315.01,Yes
31801,21929,2410,3,2284.17,Yes
31802,20083,3184,4,3508,No
31803,24887,2636,1,3299.08,Yes
31804,23140,3390,3,1667.28,No
31805,21479,1845,1,1291.52,Yes
31806,24221,1839,1,1778.04,No
31807,21783,1168,3,4003.63,Yes
31808,21513,2145,4,2972.76,Yes
31809,24160,4989,2,1342.34,No
31810,20721,5789,2,4107.45,Yes
31811,21839,3537,1,368.32,Yes
31812,23329,2032,1,3526,Yes
31813,22697,3311,1,2251.59,Yes
31814,21113,1559,4,3683.32,No
31815,23104,2872,1,4644.56,No
31816,20787,1904,1,3775.17,No
31817,21447,2323,1,2265.63,Yes
31818,21617,5932,3,839.78,Yes
31819,23567,3797,2,4051.12,No
31820,23147,5471,2,2357.46,Yes
31821,22252,3959,3,469.03,No
31822,23239,5452,4,3623.37,Yes
31823,24955,4592,4,1530.07,No
31824,23013,5769,4,339.55,No
31825,22612,2501,3,4523.48,No
31826,21814,4017,2,2467.2,Yes
31827,21021,5759,2,1476.71,Yes
31828,23630,2921,1,3610.29,Yes
31829,20664,4627,2,4440.92,Yes
31830,24961,4125,4,101.5,No
31831,21067,1337,4,3470.48,No
31832,24014,4535,1,3858.36,Yes
31833,20191,3920,1,1128.64,Yes
31834,23017,2568,2,2499.16,No
31835,23069,5083,1,537.5,No
31836,23036,4285,1,3759.07,No
31837,24569,2467,3,4252.53,No
31838,23385,2493,2,630.11,Yes
31839,22590,2258,4,4100.66,Yes
31840,21089,2608,3,3880.69,No
31841,21057,2192,4,1799.88,Yes
31842,23467,3921,1,3482.42,Yes
31843,20115,1151,1,100.24,Yes
31844,20825,1363,4,4665.81,Yes
31845,22970,2853,3,2796.88,No
31846,21871,2516,3,3139.66,Yes
31847,22909,1782,3,3356.83,Yes
31848,23371,5381,1,2850.71,Yes
31849,24820,5270,2,4298.14,No
31850,23990,3632,1,3087.54,No
31851,23897,3478,4,4548.02,Yes
31852,23405,2828,3,2953.42,Yes
31853,23638,2279,2,938.5,No
31854,20639,5453,3,4576.46,No
31855,20059,4938,1,3439.97,No
31856,22180,3511,2,3526.27,Yes
31857,24385,3350,2,4928.86,No
31858,23683,3441,1,468.46,Yes
31859,22621,4438,3,2200.1,Yes
31860,23190,4823,3,1271.57,No
31861,23838,1625,3,3189.09,No
31862,22017,4425,1,4053.38,Yes
31863,22289,2879,4,4834.92,No
31864,24953,5695,4,2327.52,No
31865,22472,4744,3,3952.47,Yes
31866,22356,4081,2,4593.55,Yes
31867,24355,4768,4,3448.29,Yes
31868,24145,3118,3,1289.39,No
31869,22886,1717,4,3078.49,Yes
31870,22660,4209,3,4852.77,Yes
31871,21234,2719,4,4939.01,No
31872,22798,1223,4,3247.56,No
31873,21792,1641,2,4446.24,No
31874,23079,3518,2,1081.71,No
31875,24453,1140,4,1305.79,No
31876,20005,4988,3,4769.15,Yes
31877,22639,2548,2,762.65,No
31878,20926,1384,1,1036.42,No
31879,20734,3418,2,2160.69,Yes
31880,22349,4556,4,2988.96,No
31881,20845,5144,4,3058.7,Yes
31882,20516,3477,1,1530.68,No
31883,21763,2350,2,4611.01,No
31884,23797,5254,4,4583.99,No
31885,21211,1215,1,2021.13,No
31886,23386,2241,1,2228.03,No
31887,21475,3069,3,3542.24,No
31888,22864,2108,2,3348.68,Yes
31889,24929,2491,2,1973.26,No
31890,21140,4733,2,2129.8,Yes
31891,23019,3938,4,1805.39,Yes
31892,23076,1638,1,1253.39,No
31893,24585,4427,3,2344.88,Yes
31894,21446,1440,2,3463.53,No
31895,21006,5427,3,3735.64,Yes
31896,22815,2751,3,3916.48,No
31897,21602,2619,1,1936.19,Yes
31898,23721,1888,2,3846.72,Yes
31899,22074,2727,3,131.93,No
31900,22178,4238,2,2437.54,No
31901,23313,4588,2,3990.13,Yes
31902,21841,4559,2,3187.22,No
31903,20373,4334,3,2422.91,No
31904,20292,2007,1,3258.75,No
31905,22454,1628,1,4544.04,Yes
31906,20157,3808,3,2875.27,No
31907,20749,2999,4,4018.95,Yes
31908,24261,4437,2,4905.64,No
31909,20079,3511,2,3557.28,Yes
31910,20733,5603,1,2909.3,No
31911,24034,5798,3,283.68,Yes
31912,22339,4401,3,1934.94,Yes
31913,21021,3115,4,2870.67,No
31914,23358,5423,4,4006.31,No
31915,21108,3606,1,2246.71,No
31916,23715,3541,4,4804.29,Yes
31917,20839,2738,4,1431.79,Yes
31918,23680,4714,3,3748.38,No
31919,23285,1550,3,2153.25,Yes
31920,22307,2626,4,2481.34,No
31921,23600,5180,1,4032.26,Yes
31922,24135,4387,4,1551.45,No
31923,20851,1405,1,574.38,No
31924,23649,3107,4,2649.25,No
31925,21426,3799,3,2691.09,Yes
31926,22525,3912,3,4006.12,Yes
31927,21340,2508,1,4844.76,Yes
31928,21070,1216,4,370.97,Yes
31929,24899,2198,4,2999.28,Yes
31930,22131,5672,1,3438.26,No
31931,21958,2195,4,4930.43,Yes
31932,23985,2255,2,4718.69,No
31933,22902,4197,3,3591.01,Yes
31934,20167,2709,3,2656.77,No
31935,20052,5414,1,891.47,No
31936,22744,2568,4,1982.47,No
31937,22154,4479,1,2967.1,Yes
31938,23600,1583,2,3653.48,No
31939,23637,5533,4,3213.46,No
31940,23739,2096,2,3599.2,No
31941,21040,3936,1,2202.85,No
31942,24295,3077,3,3665.37,Yes
31943,20772,1940,2,804.33,No
31944,21548,1659,4,896.67,No
31945,24620,5532,1,897.88,Yes
31946,22237,5656,1,4465.24,Yes
31947,23844,3554,1,472.57,No
31948,24433,2866,3,4027.39,Yes
31949,23140,4035,1,1244.5,Yes
31950,20989,1337,1,2395.31,Yes
31951,22346,1644,3,4588.19,Yes
31952,21788,5744,1,2971.09,Yes
31953,21816,4207,1,1129.58,No
31954,24698,3149,2,1492.04,No
31955,20457,3838,1,4610.19,No
31956,24959,5229,3,2193.01,No
31957,23975,5460,2,2976.23,Yes
31958,23935,3791,1,2353.67,Yes
31959,23082,4800,3,1954.35,No
31960,20117,5387,4,1194.07,Yes
31961,20990,3899,1,3462.34,No
31962,20484,3768,4,3619.39,Yes
31963,22075,3628,2,1446.94,Yes
31964,24577,3856,3,3966.15,No
31965,23856,5137,2,4287.22,Yes
31966,23285,4138,4,4611.31,No
31967,21829,5953,4,889.94,Yes
31968,24748,4698,4,1589.23,No
31969,20538,1427,3,4315.73,Yes
31970,21428,3125,4,1072.85,Yes
31971,23757,2123,4,117,No
31972,24074,2738,3,4367.05,Yes
31973,23579,3474,4,1699.6,Yes
31974,22093,1255,1,2131.04,No
31975,24807,4544,4,2287.04,Yes
31976,24177,2944,3,4256.55,No
31977,21275,5376,4,1755.67,Yes
31978,22469,5947,3,4472.17,Yes
31979,21068,1903,4,3123,Yes
31980,24803,2738,1,2683.7,No
31981,21170,3817,3,1695.51,Yes
31982,22203,1393,3,1294.19,No
31983,22746,2253,3,3157.89,Yes
31984,20285,2176,3,2289.78,No
31985,23855,5707,4,4561.53,Yes
31986,24460,1671,4,2509.03,No
31987,23558,2408,1,2607.8,Yes
31988,20654,3933,1,2141.94,Yes
31989,24717,4593,4,3967.39,Yes
31990,20150,1050,2,2181.71,No
31991,21659,3440,3,1419.78,Yes
31992,22184,2019,4,4323.95,Yes
31993,24592,1540,1,3024.46,No
31994,20440,4030,3,2998.4,Yes
31995,20957,3854,1,3093.03,No
31996,22712,3513,2,3622.31,No
31997,24470,3127,3,1634.03,No
31998,23701,3334,2,265.84,No
31999,22213,4411,2,4071.91,Yes
32000,22968,1085,2,731.63,No
32001,24612,3621,4,3636.92,Yes
32002,22699,4337,1,503.34,Yes
32003,21182,2132,3,1939.01,No
32004,22226,2942,4,408.83,No
32005,21228,3101,1,2658.85,Yes
32006,21321,1750,4,3300.37,Yes
32007,20217,1964,1,940.02,No
32008,24098,3067,3,1920.98,No
32009,22541,2742,3,4658.17,Yes
32010,23095,3353,3,2267.71,Yes
32011,22517,4206,3,4032.46,No
32012,21976,2764,1,4643.21,No
32013,23735,3274,4,4874.29,Yes
32014,20289,2958,3,4501.78,Yes
32015,21199,4658,3,1655.29,Yes
32016,22558,1832,3,4816.61,Yes
32017,22854,4040,2,4080.74,No
32018,22959,2547,3,4202.16,Yes
32019,23366,1325,3,174.35,No
32020,21403,4997,1,4775.77,No
32021,24012,5400,2,3912.64,Yes
32022,24762,5191,1,3863.04,No
32023,20827,4550,4,499.47,No
32024,24652,2086,2,1239.59,No
32025,21491,4723,1,4815.08,Yes
32026,24375,3344,1,2553.32,No
32027,21792,1093,4,2049.5,Yes
32028,22642,4762,4,4215.71,Yes
32029,22975,2543,3,527.97,Yes
32030,20885,3619,3,2143.02,No
32031,20561,4548,2,1940.93,No
32032,24102,2524,2,1814.27,Yes
32033,23431,4474,4,1607.69,No
32034,21945,2905,2,1129.37,No
32035,24113,4741,3,947.26,Yes
32036,22523,2625,4,3237.99,Yes
32037,20318,4418,1,4605.03,No
32038,22606,2147,4,2593.37,No
32039,20226,2708,2,1560.08,Yes
32040,21651,3066,3,879.88,Yes
32041,21552,1580,3,4167.7,Yes
32042,23110,3575,1,4860.31,No
32043,21909,4764,1,1810.86,Yes
32044,20004,1065,4,1525.66,No
32045,21499,2215,3,3047.32,Yes
32046,24012,5878,1,3899.11,No
32047,21060,1017,1,2331.47,Yes
32048,22012,5216,4,3187.36,Yes
32049,22207,5285,4,3611.09,No
32050,22298,4363,3,4806.9,Yes
32051,23674,4600,2,908.68,No
32052,22915,2648,2,4987.17,Yes
32053,23286,4331,3,2021.57,No
32054,24407,3066,2,3643.68,No
32055,22131,1694,3,2904.83,No
32056,20932,1336,3,2484.68,Yes
32057,20579,2675,1,3520.57,Yes
32058,21691,5593,2,2039.19,Yes
32059,24926,5839,3,717.94,No
32060,21189,5374,2,2495.58,No
32061,22873,4551,2,2657.39,Yes
32062,23403,1470,4,1089.32,Yes
32063,23494,5651,2,4684.53,Yes
32064,24896,3513,3,1214.63,Yes
32065,22757,1394,1,2105.22,No
32066,22044,3423,2,859.16,No
32067,22514,4015,3,2725.4,Yes
32068,24631,5048,4,1607.42,No
32069,20351,2046,2,2497.44,Yes
32070,22816,2957,1,1200.62,Yes
32071,23195,2925,2,363.5,Yes
32072,20213,2143,3,3918.21,Yes
32073,24143,4255,2,3241.32,No
32074,20614,5693,2,1769.62,Yes
32075,22606,2519,4,332.72,No
32076,21109,1876,2,4341.32,Yes
32077,21084,1369,1,932,Yes
32078,20656,2232,2,4660.64,No
32079,22720,3071,4,2445.12,No
32080,23574,5246,3,1767.89,No
32081,23308,3908,2,3734.62,Yes
32082,20007,2400,2,4396.51,Yes
32083,24075,1051,4,1916.5,No
32084,22579,2006,4,2095.98,Yes
32085,21579,4420,4,2222.48,Yes
32086,20002,4056,2,4619.38,No
32087,24314,4586,1,3493.56,Yes
32088,20837,4340,4,1313.47,No
32089,21694,4007,3,1006.5,No
32090,24273,5940,2,1228.8,No
32091,20966,1155,3,1391.46,No
32092,22594,2125,3,1227.9,No
32093,20530,2807,1,3326.68,Yes
32094,24380,2726,3,668.07,Yes
32095,20156,4443,4,1998.06,Yes
32096,20922,4332,4,3162.76,Yes
32097,21472,1539,2,1525.21,Yes
32098,21770,2005,1,419.84,No
32099,22329,4553,1,500.94,No
32100,24816,4699,3,717.24,No
32101,20464,1631,1,4195.63,Yes
32102,21874,4447,3,3323.53,Yes
32103,20274,5765,3,416.16,Yes
32104,23739,2651,1,2016.24,No
32105,23271,3259,2,1465.07,Yes
32106,20454,1491,3,2932.4,No
32107,21477,4157,4,2661.75,Yes
32108,22842,1238,4,2457.51,Yes
32109,22892,5032,1,1641.11,Yes
32110,20949,4919,1,775.22,No
32111,22006,2248,3,3737.64,No
32112,23923,2846,3,4411.3,No
32113,21869,3507,4,4726.34,Yes
32114,24386,3778,3,387.23,No
32115,21681,3281,4,3725.55,No
32116,22878,1336,3,3659.87,Yes
32117,23360,4506,2,4740.84,Yes
32118,23699,4865,2,1339.28,No
32119,22966,2649,4,3736.68,No
32120,24167,2421,2,367.67,No
32121,22882,5272,2,3193.1,No
32122,22662,2461,1,1819.15,No
32123,20408,3710,3,3867.66,Yes
32124,22166,1362,1,4330.19,No
32125,23302,2778,4,1887.62,Yes
32126,20385,4997,1,2675.37,No
32127,20039,3997,4,675.28,Yes
32128,20058,3527,2,2142.84,Yes
32129,21556,3539,1,1867.92,No
32130,24740,5498,2,997.3,No
32131,22988,5547,3,4482.95,No
32132,21021,5535,2,825.63,Yes
32133,20815,1370,3,3215.12,No
32134,24178,1605,2,4461.7,Yes
32135,24792,3936,1,4568.65,No
32136,22793,3209,1,3986.87,No
32137,23577,3069,2,963.09,Yes
32138,23908,3872,4,4105.41,Yes
32139,24679,2231,4,1455.17,No
32140,21829,4630,3,4619.75,No
32141,22452,3042,3,3574.52,Yes
32142,24559,2761,2,3947.81,Yes
32143,20508,3070,1,516.66,No
32144,22113,2732,3,2955.55,Yes
32145,20769,3541,2,4123.6,No
32146,22955,5976,3,4321.79,No
32147,21038,5795,1,240.3,Yes
32148,20703,4516,3,4701.88,No
32149,23813,5025,2,312.36,Yes
32150,21398,2934,3,3111.14,No
32151,21766,5199,4,3497.6,No
32152,24809,4278,3,625.99,No
32153,20211,4283,1,335.26,No
32154,24358,4543,1,3946.07,Yes
32155,24299,3818,1,1984.89,Yes
32156,24042,5074,1,624.85,Yes
32157,20207,5447,2,3837.07,No
32158,20261,5785,3,4260.9,Yes
32159,24961,3814,3,2978.19,No
32160,21066,3810,3,890.06,No
32161,24364,2318,3,174.59,No
32162,20366,4894,2,3533.93,Yes
32163,24645,1949,1,2795.68,No
32164,22481,5263,3,3288.91,No
32165,22611,5072,3,4084.6,No
32166,21744,4702,1,2227.72,Yes
32167,20773,2600,4,710.13,Yes
32168,22245,3402,4,4705.92,Yes
32169,22705,5044,1,2771.78,No
32170,21944,3047,3,3114.94,No
32171,20532,2976,1,4673.72,No
32172,23453,4610,3,4664.76,Yes
32173,24482,2189,3,2903.26,No
32174,24909,3712,4,1558.3,Yes
32175,24526,5222,4,4985.86,No
32176,23945,2717,3,3436,No
32177,23704,2700,3,2101.34,No
32178,23605,4885,3,2843.2,Yes
32179,23249,5784,4,2137.59,No
32180,24585,5579,3,4452.7,Yes
32181,24974,4536,1,2464.25,No
32182,22960,3914,2,4135.29,No
32183,24151,1453,2,4216.86,No
32184,24716,2838,3,4139.23,No
32185,22147,2734,1,3638.72,No
32186,22452,3002,3,4288.9,No
32187,20467,3218,1,1997.42,No
32188,20551,1938,4,661.85,Yes
32189,22772,5731,4,4228.03,Yes
32190,20241,3822,3,2541.03,Yes
32191,23217,4256,4,724.14,Yes
32192,22711,4707,3,665.03,Yes
32193,24497,4821,2,880.29,No
32194,23337,5797,1,3779.77,No
32195,20659,4784,1,3583.2,No
32196,23341,4784,2,1098.71,No
32197,23226,2919,2,4249.92,Yes
32198,21151,1077,2,1478.34,No
32199,23398,1586,2,3985.63,Yes
32200,24219,4901,4,2495.15,No
32201,24631,1435,1,3684.59,No
32202,20979,4186,1,1968.8,No
32203,20911,1154,2,1800.99,Yes
32204,21786,2915,3,4222.66,No
32205,24375,3810,3,272.98,Yes
32206,22540,2636,3,4876.21,No
32207,22477,2149,3,3276.08,No
32208,23604,1172,4,2219.17,No
32209,20679,3656,1,3177.47,No
32210,22146,3675,1,701.43,No
32211,20754,5977,1,2618.86,No
32212,20576,3192,3,4926.97,Yes
32213,21423,1004,2,1252.82,No
32214,23314,1700,3,3639.16,No
32215,23001,5512,1,2231.36,No
32216,22775,5516,3,3297.04,Yes
32217,23438,5633,2,1103.95,No
32218,23506,4560,2,2405.28,No
32219,24983,3753,3,4902.45,Yes
32220,24078,3746,1,1056.91,Yes
32221,24230,5718,4,3218.58,Yes
32222,24408,1790,1,2920.43,No
32223,23520,4792,4,2868.75,Yes
32224,23167,3890,1,3114.1,Yes
32225,22854,3135,3,2560.97,No
32226,22023,5263,4,182.96,No
32227,22738,3144,1,4510.47,Yes
32228,24835,2100,3,4152.2,No
32229,21797,1820,1,953.42,Yes
